instance_id,brand,cpu_brand,cpu_model,cpu_type,cpu_frequency,ram_capacity,ram_type,ram_frequency,hdd_capacity,ssd_capacity,weight,dimensions,title
www.vology.com//1273,Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Technology DDR3L SDRAM Form Factor Integrated RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 8 GB DDR3L. Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD. 8 GB ( provided memory is soldered ),Technology DDR3L SDRAM Form Factor Integrated RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 8 GB DDR3L,Technology DDR3L SDRAM Form Factor Integrated RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 8 GB DDR3L. 1333 MHz / PC3-10600,240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ). Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD. 240 GB SSD Full Disk Encryption ( FDE ) Main Storage 240 GB SSD - Full Disk Encryption ( FDE ) Interface Serial ATA-600 Hard Drive 240 GB SSD - Full Disk Encryption ( FDE ),240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ),3.4 lbs 3.4 lbs,8.9 in. 13 in x 8.9 in x 0.8 in. 0.8 in. 13 in,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology"
www.vology.com//3585,Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3360M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz. Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz ( 3.5 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz. Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz ( 3.5 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3360M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz. Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz ( 3.5 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3360M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz. Intel Core i5 ( 3rd Gen ) 3360M / 2.8 GHz ( 3.5 GHz ) / 3 MB Cache,4 GB DDR3 Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ) Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Empty Slots 1 Max RAM Supported 16 GB Slots Qty 2. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3360M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB ( 1 x 4 GB ),4 GB DDR3 Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ) Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Empty Slots 1 Max RAM Supported 16 GB Slots Qty 2,4 GB DDR3 Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ) Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Empty Slots 1 Max RAM Supported 16 GB Slots Qty 2. 1600 MHz / PC3-12800,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X230 2324 - 12.5 '' - Core i5 3360M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. Main Storage 320 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 320 GB HDD / 7200 rpm 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2324 - 12.5"" - Core i5 3360M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology"
www.vology.com//4413,Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ) Max RAM Supported 16 GB Slots Qty 2 Empty Slots 1 4 GB DDR3. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD. 4 GB ( 1 x 4 GB ),Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ) Max RAM Supported 16 GB Slots Qty 2 Empty Slots 1 4 GB DDR3,Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Speed 1600 MHz / PC3-12800 RAM 4 GB ( 1 x 4 GB ) Max RAM Supported 16 GB Slots Qty 2 Empty Slots 1 4 GB DDR3. 1600 MHz / PC3-12800,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD. Main Storage 500 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 500 GB HDD / 7200 rpm 500 GB HDD / 7200 rpm,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2325 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - Vology"
www.vology.com//1004,Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800 4 GB DDR3. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3. 4 GB ( 1 x 4 GB ),Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800 4 GB DDR3,Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 Form Factor SO DIMM 204-pin Technology DDR3 SDRAM RAM 4 GB ( 1 x 4 GB ) Speed 1600 MHz / PC3-12800 4 GB DDR3. 1600 MHz / PC3-12800,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm. Lenovo ThinkPad X230 2320 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3. 500 GB HDD / 7200 rpm Main Storage 500 GB HDD / 7200 rpm Optical Drive DVD-Writer - removable Location In supplied UltraBase docking station Hard Drive 500 GB HDD / 7200 rpm Interface Serial ATA-300,500 GB HDD / 7200 rpm. 500 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2320 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 500 GB HDD - with UltraBase Series 3 - V"
www.vology.com//1703,Lenovo ThinkPad X230 Tablet 3437 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 Tablet 3437 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 Tablet 3437 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,RAM 4 GB ( 1 x 4 GB ) Slots Qty 2 Max RAM Supported 16 GB Speed 1600 MHz / PC3-12800 Empty Slots 1 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin 4 GB DDR3. Lenovo ThinkPad X230 Tablet 3437 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB ( 1 x 4 GB ),RAM 4 GB ( 1 x 4 GB ) Slots Qty 2 Max RAM Supported 16 GB Speed 1600 MHz / PC3-12800 Empty Slots 1 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin 4 GB DDR3,RAM 4 GB ( 1 x 4 GB ) Slots Qty 2 Max RAM Supported 16 GB Speed 1600 MHz / PC3-12800 Empty Slots 1 Technology DDR3 SDRAM Form Factor SO DIMM 204-pin 4 GB DDR3. 1600 MHz / PC3-12800,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X230 Tablet 3437 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. Main Storage 320 GB HDD / 7200 rpm Hard Drive 320 GB HDD / 7200 rpm Interface Serial ATA-300 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,4 lbs 4 lbs,9 in. 12 in x 9 in x 1.2 in. 1.2 in. 12 in,"Lenovo ThinkPad X230 Tablet 3437 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology"
www.vology.com//2095,Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,RAM 4 GB ( 1 x 4 GB ) Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Speed 1600 MHz / PC3-12800 Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 4 GB DDR3. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. 4 GB ( 1 x 4 GB ),RAM 4 GB ( 1 x 4 GB ) Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Speed 1600 MHz / PC3-12800 Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 4 GB DDR3,RAM 4 GB ( 1 x 4 GB ) Form Factor SO DIMM 204-pin Technology DDR3 SDRAM Speed 1600 MHz / PC3-12800 Slots Qty 2 Max RAM Supported 16 GB Empty Slots 1 4 GB DDR3. 1600 MHz / PC3-12800,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD. Main Storage 320 GB HDD / 7200 rpm Interface Serial ATA-300 Hard Drive 320 GB HDD / 7200 rpm 320 GB HDD / 7200 rpm,320 GB HDD / 7200 rpm. 320 GB HDD / 7200 rpm,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2325 - 12.5"" - Core i5 3320M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology"
www.vology.com//4503,Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD,Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz. Intel Core i7 ( 3rd Gen ) 3667U / 2 GHz ( 3.2 GHz ) / 4 MB Cache,RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM 8 GB DDR3L. Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD. 8 GB ( provided memory is soldered ),RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM 8 GB DDR3L,RAM 8 GB ( provided memory is soldered ) Speed 1333 MHz / PC3-10600 Form Factor Integrated Technology DDR3L SDRAM 8 GB DDR3L. 1333 MHz / PC3-10600,240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ). Lenovo ThinkPad X1 Carbon 3448 - 14 '' - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD. 240 GB SSD Full Disk Encryption ( FDE ) Main Storage 240 GB SSD - Full Disk Encryption ( FDE ) Interface Serial ATA-600 Hard Drive 240 GB SSD - Full Disk Encryption ( FDE ),240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ),3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology"
www.vology.com//3957,Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated Max RAM Supported 4 GB RAM 4 GB ( provided memory is soldered ) 4 GB DDR3L. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD. 4 GB ( provided memory is soldered ),Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated Max RAM Supported 4 GB RAM 4 GB ( provided memory is soldered ) 4 GB DDR3L,Speed 1333 MHz / PC3-10600 Technology DDR3L SDRAM Form Factor Integrated Max RAM Supported 4 GB RAM 4 GB ( provided memory is soldered ) 4 GB DDR3L. 1333 MHz / PC3-10600,128 GB SSD. 128 GB SSD. Lenovo ThinkPad X1 Carbon 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD. Main Storage 128 GB SSD Hard Drive 128 GB SSD Interface Serial ATA-600 128 GB SSD,128 GB SSD. 128 GB SSD,3 lbs 3 lbs,8.9 in. 13 in x 8.9 in x 0.7 in. 0.7 in. 13 in,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i5 3427U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 4 GB RAM - 128 GB SSD - Vology"
www.vology.com//81,Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache. Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD,Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz. Intel Core i5 ( 3rd Gen ) 3427U / 1.8 GHz ( 2.8 GHz ) / 3 MB Cache,4 GB DDR3L Speed 1333 MHz / PC3-10600 Max RAM Supported 4 GB Form Factor Integrated Technology DDR3L SDRAM RAM 4 GB ( provided memory is soldered ). Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD. 4 GB ( provided memory is soldered ),4 GB DDR3L Speed 1333 MHz / PC3-10600 Max RAM Supported 4 GB Form Factor Integrated Technology DDR3L SDRAM RAM 4 GB ( provided memory is soldered ),4 GB DDR3L Speed 1333 MHz / PC3-10600 Max RAM Supported 4 GB Form Factor Integrated Technology DDR3L SDRAM RAM 4 GB ( provided memory is soldered ). 1333 MHz / PC3-10600,240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ). Lenovo ThinkPad X1 Carbon Touch 3460 - 14 '' - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD. Main Storage 240 GB SSD - Full Disk Encryption ( FDE ) Hard Drive 240 GB SSD - Full Disk Encryption ( FDE ) Interface Serial ATA-600 240 GB SSD Full Disk Encryption ( FDE ),240 GB SSD - Full Disk Encryption ( FDE ). 240 GB SSD - Full Disk Encryption ( FDE ),3.4 lbs 3.4 lbs,8.9 in. 13 in x 8.9 in x 0.8 in. 0.8 in. 13 in,"Lenovo ThinkPad X1 Carbon Touch 3460 - 14"" - Core i5 3427U - Windows 8 Pro 64-bit - 4 GB RAM - 240 GB SSD - Vology"
www.vology.com//1608,Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD,Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz. Intel Core i5 ( 3rd Gen ) 3320M / 2.6 GHz ( 3.3 GHz ) / 3 MB Cache,Speed 1600 MHz / PC3-12800 Slots Qty 2 Max RAM Supported 16 GB RAM 4 GB Technology DDR3 SDRAM Form Factor SO DIMM 204-pin 4 GB DDR3. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD. 4 GB,Speed 1600 MHz / PC3-12800 Slots Qty 2 Max RAM Supported 16 GB RAM 4 GB Technology DDR3 SDRAM Form Factor SO DIMM 204-pin 4 GB DDR3,Speed 1600 MHz / PC3-12800 Slots Qty 2 Max RAM Supported 16 GB RAM 4 GB Technology DDR3 SDRAM Form Factor SO DIMM 204-pin 4 GB DDR3. 1600 MHz / PC3-12800,180 GB SSD. 180 GB SSD. Lenovo ThinkPad X230 2325 - 12.5 '' - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD. Main Storage 180 GB SSD Hard Drive 180 GB SSD Interface Serial ATA-300 180 GB SSD,180 GB SSD. 180 GB SSD,3.3 lbs 3.3 lbs,8.1 in. 12 in x 8.1 in x 1 in. 1 in. 12 in,"Lenovo ThinkPad X230 2325 - 12.5"" - Core i5 3320M - Windows 8 Pro 64-bit - 4 GB RAM - 180 GB SSD - Vology"
