left_instance_id,right_instance_id,label
source9__5943,source6__835,0
source9__5943,source0__2558,0
source9__5943,source0__8513,0
source0__49095,source0__2558,0
source0__49095,source0__8513,0
source9__5943,source10__284,0
source9__5943,source0__49201,0
source0__49095,source10__284,0
source0__49095,source0__49201,0
source9__5943,source13__596,0
source0__49095,source13__596,0
source0__49095,source0__14515,0
source9__5943,source0__16693,0
source0__49095,source0__16693,0
source9__5943,source0__14515,0
source0__49095,source0__50581,0
source9__5943,source0__51403,0
source0__49095,source0__1714,0
source9__5943,source0__50557,0
source9__5943,source0__50581,0
source0__49095,source0__8306,0
source0__49095,source0__50557,0
source9__5943,source0__1714,0
source0__49095,source0__51403,0
source9__5943,source0__8306,0
source0__49095,source0__50884,0
source0__49095,source0__17907,0
source9__5943,source0__17907,0
source9__5943,source0__50884,0
source9__5943,source11__1863,0
source9__5943,source8__513,0
source0__49095,source8__513,0
source0__49095,source11__1863,0
source9__5943,source6__1246,0
source0__49095,source6__1246,0
source9__5943,source6__985,0
source0__49095,source6__985,0
source9__5943,source8__178,0
source9__5943,source13__545,0
source0__49095,source13__545,0
source0__49095,source8__178,0
source0__49095,source2__181,0
source0__49095,source6__956,0
source0__49095,source2__393,0
source9__5943,source0__3862,0
source9__5943,source13__309,0
source0__49095,source6__1516,0
source9__5943,source2__181,0
source0__49095,source0__3862,0
source9__5943,source6__1516,0
source9__5943,source6__956,0
source0__49095,source13__309,0
source9__5943,source2__393,0
source9__5943,source6__1290,0
source9__5943,source2__470,0
source9__5943,source7__1655,0
source0__49095,source2__470,0
source0__49095,source7__1655,0
source0__49095,source6__1290,0
source9__5943,source2__453,0
source0__49095,source6__922,0
source0__49095,source2__202,0
source0__49095,source6__1420,0
source9__5943,source6__922,0
source0__49095,source2__453,0
source9__5943,source6__1420,0
source9__5943,source2__202,0
source0__49095,source0__52346,0
source9__5943,source0__52346,0
source9__5943,source0__13884,0
source9__5943,source0__15903,0
source0__49095,source0__15903,0
source0__49095,source0__13884,0
source9__5943,source0__5786,0
source9__5943,source0__14158,0
source0__49095,source0__51186,0
source0__49095,source0__8840,0
source9__5943,source0__14152,0
source9__5943,source0__14477,0
source9__5943,source0__18422,0
source9__5943,source0__51186,0
source9__5943,source0__3372,0
source0__49095,source0__17268,0
source0__49095,source0__49452,0
source0__49095,source0__5786,0
source9__5943,source0__50062,0
source9__5943,source7__514,0
source9__5943,source0__17268,0
source9__5943,source0__49452,0
source9__5943,source0__13826,0
source0__49095,source0__18422,0
source0__49095,source0__17926,0
source0__49095,source0__14477,0
source0__49095,source0__14152,0
source9__5943,source0__8840,0
source0__49095,source0__5746,0
source0__49095,source0__13826,0
source0__49095,source0__16585,0
source9__5943,source0__13980,0
source9__5943,source0__16585,0
source9__5943,source0__5746,0
source9__5943,source0__17926,0
source0__49095,source0__14158,0
source0__49095,source0__3372,0
source0__49095,source0__13980,0
source0__49095,source7__514,0
source0__49095,source0__50062,0
source9__5943,source15__101,0
source0__49095,source0__17716,0
source0__49095,source15__101,0
source9__5943,source0__17716,0
source9__5943,source15__713,0
source0__49095,source15__713,0
source9__5943,source0__13857,0
source0__49095,source0__51553,0
source0__49095,source0__18472,0
source9__5943,source0__14049,0
source9__5943,source0__17842,0
source9__5943,source0__50937,0
source9__5943,source0__18119,0
source9__5943,source0__15543,0
source0__49095,source0__16748,0
source0__49095,source0__18073,0
source9__5943,source0__17367,0
source9__5943,source0__18726,0
source0__49095,source0__49758,0
source0__49095,source0__17661,0
source0__49095,source0__15543,0
source0__49095,source0__50937,0
source9__5943,source0__51553,0
source0__49095,source0__17842,0
source9__5943,source0__14886,0
source0__49095,source0__17165,0
source9__5943,source0__16958,0
source9__5943,source0__18345,0
source9__5943,source0__3849,0
source9__5943,source0__14190,0
source9__5943,source0__17661,0
source0__49095,source0__2771,0
source9__5943,source0__17923,0
source0__49095,source0__17423,0
source0__49095,source0__3849,0
source9__5943,source0__49758,0
source9__5943,source0__16748,0
source9__5943,source0__18073,0
source0__49095,source0__18732,0
source0__49095,source0__18726,0
source0__49095,source0__14886,0
source9__5943,source0__17423,0
source9__5943,source0__18472,0
source0__49095,source0__16958,0
source9__5943,source0__17165,0
source0__49095,source0__17923,0
source9__5943,source0__2771,0
source0__49095,source0__18119,0
source0__49095,source0__14049,0
source0__49095,source0__14190,0
source0__49095,source0__13857,0
source9__5943,source0__18732,0
source0__49095,source0__18345,0
source0__49095,source0__17367,0
source9__5943,source0__17665,0
source9__5943,source0__14093,0
source9__5943,source0__17199,0
source0__49095,source0__17496,0
source0__49095,source0__14093,0
source0__49095,source0__17665,0
source9__5943,source0__14231,0
source0__49095,source0__17199,0
source9__5943,source0__17496,0
source0__49095,source0__14231,0
source0__49095,source0__17683,0
source0__49095,source5__1632,0
source9__5943,source0__17683,0
source9__5943,source5__1632,0
source0__49095,source0__17434,0
source0__49095,source0__17927,0
source9__5943,source0__52050,0
source9__5943,source0__17462,0
source9__5943,source0__15229,0
source9__5943,source0__17927,0
source0__49095,source0__51082,0
source0__49095,source0__51745,0
source0__49095,source0__52050,0
source0__49095,source0__49706,0
source9__5943,source0__3808,0
source9__5943,source0__51082,0
source9__5943,source0__51745,0
source0__49095,source0__8868,0
source9__5943,source0__49706,0
source0__49095,source0__17462,0
source9__5943,source0__17434,0
source9__5943,source0__8868,0
source0__49095,source0__15229,0
source0__49095,source0__3808,0
source0__49095,source0__52321,0
source9__5943,source0__3345,0
source0__49095,source0__5021,0
source9__5943,source0__51445,0
source9__5943,source0__18025,0
source0__49095,source0__8591,0
source0__49095,source0__16900,0
source9__5943,source0__5021,0
source9__5943,source0__49167,0
source0__49095,source0__3345,0
source0__49095,source0__14236,0
source9__5943,source0__49402,0
source9__5943,source0__8364,0
source9__5943,source0__13919,0
source9__5943,source0__15345,0
source9__5943,source0__14018,0
source0__49095,source0__18025,0
source0__49095,source0__13919,0
source9__5943,source0__16900,0
source0__49095,source0__14018,0
source9__5943,source0__49993,0
source9__5943,source0__17507,0
source0__49095,source0__51445,0
source9__5943,source0__14091,0
source0__49095,source0__49993,0
source0__49095,source0__18139,0
source9__5943,source0__14236,0
source0__49095,source0__8364,0
source9__5943,source0__8591,0
source0__49095,source0__17507,0
source9__5943,source0__52321,0
source9__5943,source0__18139,0
source0__49095,source0__49402,0
source0__49095,source0__14091,0
source0__49095,source0__15345,0
source0__49095,source0__49167,0
source9__5943,source0__26226,0
source0__49095,source5__533,0
source0__49095,source0__26226,0
source9__5943,source5__533,0
source9__5943,source0__49277,0
source9__5943,source5__433,0
source0__49095,source0__49277,0
source0__49095,source5__433,0
source9__5943,source2__98,0
source0__49095,source2__165,0
source0__49095,source2__98,0
source9__5943,source2__165,0
source9__5943,source0__18190,0
source9__5943,source5__41,0
source0__49095,source0__18190,0
source0__49095,source5__41,0
source0__49095,source0__18060,0
source9__5943,source0__18060,0
source0__49095,source0__49294,0
source9__5943,source5__3098,0
source0__49095,source5__3098,0
source9__5943,source0__49294,0
source9__5943,source3__2556,0
source9__5943,source0__17628,0
source9__5943,source0__3184,0
source0__49095,source3__2556,0
source0__49095,source0__17628,0
source0__49095,source0__3184,0
source0__49095,source3__824,0
source9__5943,source0__16191,0
source9__5943,source0__8312,0
source9__5943,source0__16080,0
source0__49095,source0__16191,0
source0__49095,source0__16080,0
source9__5943,source2__472,0
source0__49095,source0__15463,0
source9__5943,source0__15463,0
source0__49095,source2__472,0
source9__5943,source0__18562,0
source9__5943,source3__824,0
source9__5943,source0__18566,0
source0__49095,source0__18562,0
source0__49095,source0__8312,0
source0__49095,source0__18566,0
source9__5943,source0__25226,0
source0__49095,source0__25226,0
source9__5943,source5__685,0
source0__49095,source5__685,0
source9__5943,source3__886,0
source0__49095,source3__886,0
source0__49095,source0__5031,0
source9__5943,source0__50320,0
source0__49095,source0__15097,0
source0__49095,source0__15927,0
source9__5943,source0__49420,0
source0__49095,source0__50320,0
source9__5943,source0__5031,0
source0__49095,source0__49420,0
source9__5943,source0__15927,0
source9__5943,source0__15097,0
source9__5943,source6__1181,0
source0__49095,source6__1135,0
source9__5943,source13__239,0
source9__5943,source2__89,0
source9__5943,source6__1135,0
source0__49095,source13__239,0
source0__49095,source2__89,0
source0__49095,source6__1181,0
source9__5943,source0__13882,0
source0__49095,source0__8237,0
source0__49095,source0__13882,0
source9__5943,source0__16601,0
source0__49095,source0__16601,0
source9__5943,source0__8237,0
source0__49095,source0__5899,0
source9__5943,source0__5899,0
source0__49095,source0__17354,0
source9__5943,source0__17354,0
source0__49095,source0__9224,0
source9__5943,source0__9224,0
source0__49095,source0__51496,0
source9__5943,source0__51496,0
source9__5943,source0__14866,0
source0__49095,source0__14866,0
source0__49095,source3__976,0
source0__49095,source0__17695,0
source9__5943,source3__976,0
source0__49095,source0__17329,0
source9__5943,source0__17695,0
source9__5943,source0__17329,0
source0__49095,source0__25511,0
source9__5943,source0__25511,0
source0__49095,source0__49787,0
source9__5943,source0__49787,0
source0__49095,source0__18639,0
source0__49095,source0__17082,0
source9__5943,source0__17082,0
source9__5943,source0__18639,0
source9__5943,source2__139,0
source0__49095,source2__139,0
source0__49095,source2__238,0
source9__5943,source0__5685,0
source9__5943,source2__238,0
source0__49095,source0__5685,0
source0__49095,source0__18049,0
source9__5943,source0__17146,0
source9__5943,source0__26177,0
source9__5943,source0__18049,0
source0__49095,source0__17146,0
source0__49095,source0__26177,0
source0__49095,source0__50893,0
source0__49095,source0__6047,0
source9__5943,source0__50893,0
source0__49095,source0__50737,0
source9__5943,source0__50737,0
source9__5943,source0__6047,0
source0__49095,source0__15289,0
source9__5943,source0__15289,0
source9__5943,source0__50092,0
source0__49095,source0__50092,0
source9__5943,source0__2019,0
source9__5943,source0__7748,0
source9__5943,source0__7616,0
source0__49095,source0__7748,0
source0__49095,source0__7616,0
source0__49095,source0__2019,0
source9__5943,source0__25460,0
source0__49095,source0__25460,0
source9__5943,source0__15756,0
source0__49095,source0__15756,0
source9__5943,source0__51482,0
source0__49095,source0__51482,0
source9__5943,source0__6397,0
source0__49095,source0__6397,0
source0__49095,source8__1535,0
source9__5943,source9__5901,0
source0__49095,source9__5901,0
source9__5943,source8__1535,0
source9__5943,source0__15252,0
source9__5943,source0__18586,0
source9__5943,source0__7801,0
source0__49095,source0__18586,0
source0__49095,source0__18480,0
source9__5943,source0__16802,0
source9__5943,source0__18480,0
source0__49095,source0__15252,0
source0__49095,source0__7801,0
source0__49095,source0__16802,0
source0__49095,source0__17882,0
source9__5943,source0__17882,0
source0__49095,source5__2096,0
source0__49095,source11__537,0
source9__5943,source5__2096,0
source9__5943,source11__537,0
source0__49095,source0__13870,0
source0__49095,source0__17914,0
source9__5943,source0__15862,0
source9__5943,source0__13870,0
source0__49095,source0__15862,0
source9__5943,source0__17914,0
source9__5943,source0__17504,0
source9__5943,source0__16735,0
source9__5943,source0__14377,0
source0__49095,source0__16735,0
source0__49095,source0__14377,0
source0__49095,source0__17504,0
source0__49095,source6__718,0
source9__5943,source13__344,0
source0__49095,source13__344,0
source0__49095,source6__827,0
source9__5943,source6__718,0
source9__5943,source6__827,0
source9__5943,source1__130,0
source9__5943,source8__970,0
source0__49095,source8__970,0
source0__49095,source1__130,0
source0__17284,source2__406,0
source0__17284,source6__1073,0
source0__17284,source0__50067,0
source0__17284,source0__7710,0
source0__17284,source6__835,0
source0__17284,source0__49624,0
source0__17284,source0__2558,0
source0__17284,source0__8513,0
source0__17284,source13__596,0
source0__17284,source0__49201,0
source0__17284,source10__284,0
source0__17284,source0__14515,0
source0__17284,source0__16693,0
source0__17284,source0__50581,0
source0__17284,source0__1714,0
source0__17284,source0__8306,0
source0__17284,source0__51403,0
source0__17284,source0__50557,0
source0__17284,source0__17907,0
source0__17284,source0__50884,0
source0__17284,source11__1863,0
source0__17284,source8__513,0
source0__17284,source6__1246,0
source0__17284,source6__985,0
source0__17284,source8__178,0
source0__17284,source13__545,0
source0__17284,source6__1516,0
source0__17284,source2__181,0
source0__17284,source13__309,0
source0__17284,source6__956,0
source0__17284,source2__393,0
source0__17284,source0__3862,0
source0__17284,source6__1290,0
source0__17284,source2__470,0
source0__17284,source7__1655,0
source0__17284,source2__202,0
source0__17284,source6__1420,0
source0__17284,source2__453,0
source0__17284,source6__922,0
source0__17284,source0__52346,0
source0__17284,source0__13884,0
source0__17284,source0__15903,0
source0__17284,source0__13826,0
source0__17284,source0__14477,0
source0__17284,source0__16585,0
source0__17284,source0__50062,0
source0__17284,source0__5746,0
source0__17284,source0__13980,0
source0__17284,source0__17268,0
source0__17284,source0__49452,0
source0__17284,source0__8840,0
source0__17284,source0__51186,0
source0__17284,source0__17926,0
source0__17284,source0__14152,0
source0__17284,source7__514,0
source0__17284,source0__18422,0
source0__17284,source0__3372,0
source0__17284,source0__14158,0
source0__17284,source0__5786,0
source0__17284,source0__17716,0
source0__17284,source15__713,0
source0__17284,source15__101,0
source0__17284,source0__17367,0
source0__17284,source0__18726,0
source0__17284,source0__17661,0
source0__17284,source0__18119,0
source0__17284,source0__17165,0
source0__17284,source0__2771,0
source0__17284,source0__18345,0
source0__17284,source0__17923,0
source0__17284,source0__16748,0
source0__17284,source0__14886,0
source0__17284,source0__3849,0
source0__17284,source0__18732,0
source0__17284,source0__51553,0
source0__17284,source0__18472,0
source0__17284,source0__17423,0
source0__17284,source0__14190,0
source0__17284,source0__17842,0
source0__17284,source0__18073,0
source0__17284,source0__13857,0
source0__17284,source0__15543,0
source0__17284,source0__14049,0
source0__17284,source0__49758,0
source0__17284,source0__16958,0
source0__17284,source0__50937,0
source0__17284,source0__14231,0
source0__17284,source0__17496,0
source0__17284,source0__17199,0
source0__17284,source0__17665,0
source0__17284,source0__14093,0
source0__17284,source5__1632,0
source0__17284,source0__17683,0
source0__17284,source0__15229,0
source0__17284,source0__49706,0
source0__17284,source0__51082,0
source0__17284,source0__52050,0
source0__17284,source0__17434,0
source0__17284,source0__3808,0
source0__17284,source0__51745,0
source0__17284,source0__8868,0
source0__17284,source0__17462,0
source0__17284,source0__17927,0
source0__17284,source0__18139,0
source0__17284,source0__14018,0
source0__17284,source0__51445,0
source0__17284,source0__5021,0
source0__17284,source0__8591,0
source0__17284,source0__49167,0
source0__17284,source0__49402,0
source0__17284,source0__52321,0
source0__17284,source0__14091,0
source0__17284,source0__14236,0
source0__17284,source0__8364,0
source0__17284,source0__13919,0
source0__17284,source0__17507,0
source0__17284,source0__18025,0
source0__17284,source0__16900,0
source0__17284,source0__15345,0
source0__17284,source0__3345,0
source0__17284,source0__49993,0
source0__17284,source5__533,0
source0__17284,source0__26226,0
source0__17284,source0__49277,0
source0__17284,source5__433,0
source0__17284,source2__165,0
source0__17284,source2__98,0
source0__17284,source5__41,0
source0__17284,source0__18190,0
source0__17284,source0__18060,0
source0__17284,source0__49294,0
source0__17284,source5__3098,0
source0__17284,source3__2556,0
source0__17284,source0__17628,0
source0__17284,source0__3184,0
source0__17284,source2__472,0
source0__17284,source3__824,0
source0__17284,source0__16191,0
source0__17284,source0__16080,0
source0__17284,source0__18566,0
source0__17284,source0__18562,0
source0__17284,source0__8312,0
source0__17284,source0__15463,0
source0__17284,source5__685,0
source0__17284,source0__25226,0
source0__17284,source3__886,0
source0__17284,source0__5031,0
source0__17284,source0__15927,0
source0__17284,source0__15097,0
source0__17284,source0__50320,0
source0__17284,source0__49420,0
source0__17284,source13__239,0
source0__17284,source2__89,0
source0__17284,source6__1181,0
source0__17284,source6__1135,0
source0__17284,source0__8237,0
source0__17284,source0__13882,0
source0__17284,source0__16601,0
source0__17284,source0__5899,0
source0__17284,source0__17354,0
source0__17284,source0__9224,0
source0__17284,source0__51496,0
source0__17284,source0__14866,0
source0__17284,source0__17329,0
source0__17284,source3__976,0
source0__17284,source0__17695,0
source0__17284,source0__25511,0
source0__17284,source0__49787,0
source0__17284,source0__17082,0
source0__17284,source0__18639,0
source0__17284,source2__238,0
source0__17284,source0__5685,0
source0__17284,source2__139,0
source0__17284,source0__26177,0
source0__17284,source0__18049,0
source0__17284,source0__17146,0
source0__17284,source0__50737,0
source0__17284,source0__6047,0
source0__17284,source0__50893,0
source0__17284,source0__15289,0
source0__17284,source0__50092,0
source0__17284,source0__7748,0
source0__17284,source0__2019,0
source0__17284,source0__7616,0
source0__17284,source0__15756,0
source0__17284,source0__25460,0
source0__17284,source0__6397,0
source0__17284,source0__51482,0
source0__17284,source8__1535,0
source0__17284,source9__5901,0
source0__17284,source0__18480,0
source0__17284,source0__7801,0
source0__17284,source0__18586,0
source0__17284,source0__16802,0
source0__17284,source0__15252,0
source0__17284,source0__17882,0
source0__17284,source11__537,0
source0__17284,source5__2096,0
source0__17284,source0__13870,0
source0__17284,source0__17914,0
source0__17284,source0__15862,0
source0__17284,source0__17504,0
source0__17284,source0__14377,0
source0__17284,source0__16735,0
source0__17284,source6__718,0
source0__17284,source13__344,0
source0__17284,source6__827,0
source0__17284,source8__970,0
source0__17284,source1__130,0
source2__406,source0__50067,0
source6__1073,source0__7710,0
source2__406,source0__7710,0
source6__1073,source0__50067,0
source2__406,source0__49624,0
source6__1073,source6__835,0
source6__1073,source0__49624,0
source2__406,source6__835,0
source2__406,source0__2558,0
source2__406,source0__8513,0
source6__1073,source0__8513,0
source6__1073,source0__2558,0
source6__1073,source13__596,0
source2__406,source10__284,0
source6__1073,source10__284,0
source6__1073,source0__49201,0
source2__406,source13__596,0
source2__406,source0__49201,0
source2__406,source0__14515,0
source2__406,source0__16693,0
source6__1073,source0__16693,0
source6__1073,source0__14515,0
source6__1073,source0__50581,0
source6__1073,source0__1714,0
source2__406,source0__51403,0
source2__406,source0__50557,0
source6__1073,source0__8306,0
source2__406,source0__50581,0
source6__1073,source0__51403,0
source2__406,source0__1714,0
source2__406,source0__8306,0
source6__1073,source0__50557,0
source2__406,source0__17907,0
source6__1073,source0__17907,0
source6__1073,source0__50884,0
source2__406,source0__50884,0
source2__406,source11__1863,0
source6__1073,source8__513,0
source2__406,source8__513,0
source6__1073,source11__1863,0
source2__406,source6__1246,0
source6__1073,source6__1246,0
source2__406,source6__985,0
source6__1073,source6__985,0
source6__1073,source13__545,0
source2__406,source8__178,0
source6__1073,source8__178,0
source2__406,source13__545,0
source2__406,source0__3862,0
source6__1073,source6__956,0
source2__406,source13__309,0
source6__1073,source6__1516,0
source6__1073,source2__393,0
source2__406,source2__181,0
source2__406,source6__1516,0
source2__406,source6__956,0
source6__1073,source0__3862,0
source6__1073,source13__309,0
source2__406,source2__393,0
source6__1073,source2__181,0
source2__406,source6__1290,0
source2__406,source2__470,0
source2__406,source7__1655,0
source6__1073,source2__470,0
source6__1073,source6__1290,0
source6__1073,source7__1655,0
source2__406,source2__453,0
source6__1073,source6__1420,0
source6__1073,source2__453,0
source6__1073,source2__202,0
source2__406,source6__922,0
source2__406,source6__1420,0
source2__406,source2__202,0
source6__1073,source6__922,0
source6__1073,source0__52346,0
source2__406,source0__52346,0
source6__1073,source0__13884,0
source2__406,source0__13884,0
source2__406,source0__15903,0
source6__1073,source0__15903,0
source6__1073,source0__13980,0
source2__406,source0__5746,0
source2__406,source0__17926,0
source6__1073,source7__514,0
source6__1073,source0__14477,0
source6__1073,source0__51186,0
source2__406,source0__13826,0
source6__1073,source0__14158,0
source2__406,source0__14158,0
source6__1073,source0__18422,0
source6__1073,source0__50062,0
source2__406,source0__13980,0
source6__1073,source0__14152,0
source2__406,source0__51186,0
source2__406,source0__3372,0
source2__406,source0__50062,0
source6__1073,source0__13826,0
source6__1073,source0__16585,0
source2__406,source7__514,0
source2__406,source0__17268,0
source2__406,source0__49452,0
source6__1073,source0__5746,0
source6__1073,source0__8840,0
source6__1073,source0__17268,0
source6__1073,source0__49452,0
source6__1073,source0__5786,0
source2__406,source0__8840,0
source2__406,source0__5786,0
source2__406,source0__14152,0
source6__1073,source0__17926,0
source6__1073,source0__3372,0
source2__406,source0__14477,0
source2__406,source0__18422,0
source2__406,source0__16585,0
source6__1073,source15__713,0
source2__406,source15__101,0
source6__1073,source0__17716,0
source6__1073,source15__101,0
source2__406,source0__17716,0
source2__406,source15__713,0
source2__406,source0__18073,0
source2__406,source0__17423,0
source2__406,source0__15543,0
source2__406,source0__17165,0
source2__406,source0__2771,0
source2__406,source0__18726,0
source6__1073,source0__51553,0
source6__1073,source0__18472,0
source2__406,source0__18732,0
source6__1073,source0__18726,0
source6__1073,source0__18119,0
source2__406,source0__14886,0
source6__1073,source0__18732,0
source2__406,source0__13857,0
source2__406,source0__18345,0
source2__406,source0__16958,0
source6__1073,source0__14049,0
source6__1073,source0__17923,0
source6__1073,source0__13857,0
source2__406,source0__3849,0
source2__406,source0__14190,0
source6__1073,source0__50937,0
source6__1073,source0__49758,0
source2__406,source0__17923,0
source2__406,source0__14049,0
source6__1073,source0__16958,0
source6__1073,source0__18345,0
source6__1073,source0__14190,0
source6__1073,source0__17367,0
source2__406,source0__18119,0
source6__1073,source0__17842,0
source6__1073,source0__17165,0
source2__406,source0__18472,0
source2__406,source0__17367,0
source6__1073,source0__17423,0
source2__406,source0__51553,0
source6__1073,source0__2771,0
source6__1073,source0__3849,0
source6__1073,source0__14886,0
source6__1073,source0__16748,0
source6__1073,source0__18073,0
source2__406,source0__17661,0
source2__406,source0__17842,0
source6__1073,source0__17661,0
source2__406,source0__49758,0
source2__406,source0__16748,0
source2__406,source0__50937,0
source6__1073,source0__15543,0
source2__406,source0__17665,0
source2__406,source0__14093,0
source2__406,source0__17199,0
source6__1073,source0__14231,0
source6__1073,source0__17496,0
source2__406,source0__14231,0
source6__1073,source0__14093,0
source2__406,source0__17496,0
source6__1073,source0__17199,0
source6__1073,source0__17665,0
source6__1073,source0__17683,0
source2__406,source0__17683,0
source2__406,source5__1632,0
source6__1073,source5__1632,0
source6__1073,source0__17927,0
source6__1073,source0__17434,0
source6__1073,source0__49706,0
source2__406,source0__52050,0
source2__406,source0__17462,0
source2__406,source0__15229,0
source2__406,source0__17927,0
source6__1073,source0__51082,0
source6__1073,source0__51745,0
source6__1073,source0__3808,0
source2__406,source0__3808,0
source6__1073,source0__8868,0
source2__406,source0__51082,0
source2__406,source0__51745,0
source2__406,source0__17434,0
source2__406,source0__49706,0
source6__1073,source0__15229,0
source6__1073,source0__52050,0
source2__406,source0__8868,0
source6__1073,source0__17462,0
source6__1073,source0__14091,0
source6__1073,source0__52321,0
source6__1073,source0__15345,0
source6__1073,source0__8591,0
source2__406,source0__13919,0
source2__406,source0__8364,0
source6__1073,source0__51445,0
source2__406,source0__18139,0
source2__406,source0__14018,0
source2__406,source0__51445,0
source6__1073,source0__8364,0
source6__1073,source0__16900,0
source6__1073,source0__18139,0
source6__1073,source0__14236,0
source2__406,source0__49993,0
source2__406,source0__17507,0
source6__1073,source0__49167,0
source2__406,source0__14091,0
source6__1073,source0__18025,0
source6__1073,source0__17507,0
source6__1073,source0__49402,0
source6__1073,source0__13919,0
source2__406,source0__5021,0
source2__406,source0__8591,0
source2__406,source0__49167,0
source6__1073,source0__5021,0
source2__406,source0__49402,0
source6__1073,source0__14018,0
source2__406,source0__15345,0
source2__406,source0__52321,0
source2__406,source0__14236,0
source6__1073,source0__49993,0
source2__406,source0__3345,0
source2__406,source0__16900,0
source2__406,source0__18025,0
source6__1073,source0__3345,0
source2__406,source0__26226,0
source6__1073,source0__26226,0
source6__1073,source5__533,0
source2__406,source5__533,0
source6__1073,source0__49277,0
source2__406,source0__49277,0
source2__406,source5__433,0
source6__1073,source5__433,0
source2__406,source2__98,0
source6__1073,source2__98,0
source6__1073,source2__165,0
source2__406,source2__165,0
source2__406,source0__18190,0
source2__406,source5__41,0
source6__1073,source5__41,0
source6__1073,source0__18190,0
source6__1073,source0__18060,0
source2__406,source0__18060,0
source2__406,source5__3098,0
source6__1073,source5__3098,0
source6__1073,source0__49294,0
source2__406,source0__49294,0
source6__1073,source0__17628,0
source6__1073,source0__3184,0
source6__1073,source3__2556,0
source2__406,source3__2556,0
source2__406,source0__17628,0
source2__406,source0__3184,0
source2__406,source2__472,0
source6__1073,source0__18562,0
source2__406,source0__8312,0
source2__406,source0__18562,0
source2__406,source3__824,0
source6__1073,source0__8312,0
source2__406,source0__18566,0
source6__1073,source0__15463,0
source6__1073,source2__472,0
source6__1073,source0__16191,0
source6__1073,source0__16080,0
source2__406,source0__16191,0
source2__406,source0__15463,0
source6__1073,source0__18566,0
source2__406,source0__16080,0
source6__1073,source3__824,0
source6__1073,source0__25226,0
source2__406,source0__25226,0
source2__406,source5__685,0
source6__1073,source5__685,0
source6__1073,source3__886,0
source2__406,source3__886,0
source2__406,source0__50320,0
source6__1073,source0__5031,0
source6__1073,source0__15927,0
source6__1073,source0__50320,0
source2__406,source0__49420,0
source6__1073,source0__49420,0
source6__1073,source0__15097,0
source2__406,source0__5031,0
source2__406,source0__15927,0
source2__406,source0__15097,0
source2__406,source6__1181,0
source2__406,source13__239,0
source2__406,source2__89,0
source2__406,source6__1135,0
source6__1073,source2__89,0
source6__1073,source6__1181,0
source6__1073,source13__239,0
source6__1073,source6__1135,0
source6__1073,source0__8237,0
source2__406,source0__13882,0
source2__406,source0__16601,0
source6__1073,source0__13882,0
source6__1073,source0__16601,0
source2__406,source0__8237,0
source6__1073,source0__17354,0
source6__1073,source0__5899,0
source2__406,source0__5899,0
source2__406,source0__17354,0
source6__1073,source0__51496,0
source6__1073,source0__9224,0
source2__406,source0__9224,0
source2__406,source0__51496,0
source2__406,source0__14866,0
source6__1073,source0__14866,0
source2__406,source0__17329,0
source6__1073,source3__976,0
source6__1073,source0__17695,0
source6__1073,source0__17329,0
source2__406,source3__976,0
source2__406,source0__17695,0
source6__1073,source0__49787,0
source6__1073,source0__25511,0
source2__406,source0__25511,0
source2__406,source0__49787,0
source6__1073,source0__17082,0
source2__406,source0__17082,0
source6__1073,source0__18639,0
source2__406,source0__18639,0
source2__406,source2__139,0
source6__1073,source2__238,0
source6__1073,source0__5685,0
source2__406,source0__5685,0
source2__406,source2__238,0
source6__1073,source2__139,0
source2__406,source0__17146,0
source2__406,source0__26177,0
source2__406,source0__18049,0
source6__1073,source0__26177,0
source6__1073,source0__18049,0
source6__1073,source0__17146,0
source6__1073,source0__6047,0
source6__1073,source0__50737,0
source2__406,source0__50893,0
source2__406,source0__50737,0
source2__406,source0__6047,0
source6__1073,source0__50893,0
source6__1073,source0__50092,0
source2__406,source0__15289,0
source6__1073,source0__15289,0
source2__406,source0__50092,0
source2__406,source0__2019,0
source2__406,source0__7748,0
source2__406,source0__7616,0
source6__1073,source0__7748,0
source6__1073,source0__2019,0
source6__1073,source0__7616,0
source6__1073,source0__25460,0
source2__406,source0__15756,0
source6__1073,source0__15756,0
source2__406,source0__25460,0
source6__1073,source0__51482,0
source2__406,source0__51482,0
source2__406,source0__6397,0
source6__1073,source0__6397,0
source6__1073,source9__5901,0
source2__406,source9__5901,0
source6__1073,source8__1535,0
source2__406,source8__1535,0
source2__406,source0__15252,0
source2__406,source0__18586,0
source6__1073,source0__16802,0
source6__1073,source0__18480,0
source2__406,source0__7801,0
source6__1073,source0__15252,0
source2__406,source0__16802,0
source2__406,source0__18480,0
source6__1073,source0__18586,0
source6__1073,source0__7801,0
source2__406,source0__17882,0
source6__1073,source0__17882,0
source6__1073,source11__537,0
source2__406,source11__537,0
source6__1073,source5__2096,0
source2__406,source5__2096,0
source2__406,source0__15862,0
source6__1073,source0__17914,0
source2__406,source0__13870,0
source6__1073,source0__15862,0
source2__406,source0__17914,0
source6__1073,source0__13870,0
source2__406,source0__17504,0
source2__406,source0__16735,0
source2__406,source0__14377,0
source6__1073,source0__17504,0
source6__1073,source0__14377,0
source6__1073,source0__16735,0
source2__406,source13__344,0
source6__1073,source6__827,0
source6__1073,source6__718,0
source6__1073,source13__344,0
source2__406,source6__718,0
source2__406,source6__827,0
